titulo,preco,area,quartos,banheiros,garagem,endereco,UF,cidade,tipo_imovel
Casa com 4 Quartos à Venda com 246m²,1330000.0,246,4,3,3,"Republica, Vitória - ES",ES,Vitória,Casa
Casa com 3 Quartos à Venda com 210m²,1150000.0,210,3,5,2,"Alameda Imbé, 497 - Parque Amazônia, Goiânia - GO",GO,Goiânia,Casa
Apartamento com Quarto à Venda com 62m²,820000.0,62,1,1,2,"Avenida Lúcio Costa, 6000 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 3 Quartos à Venda com 98m²,260000.0,98,3,1,2,"Rua Flôr do Carvalho, 799 - Eden, Sorocaba - SP",SP,Sorocaba,Casa
Apartamento com 4 Quartos à Venda com 220m²,1290000.0,220,4,1,1,"Rua Ator Paulo Gustavo - Icaraí, Niterói - RJ",RJ,Niterói,Apartamento
Casa com 2 Quartos à Venda com 134m²,320000.0,134,2,2,2,"Avenida Maria José de Oliveira, 425 - Conjunto Universitario, Rio Branco - AC",AC,Rio Branco,Casa
Apartamento com 2 Quartos à Venda com 100m²,640000.0,100,2,2,1,"Rua Juraci Camargo - Jardim Guanabara, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 90m²,270000.0,90,2,2,1,"Avenida Leomil, 695 - Pitangueiras, Guarujá - SP",SP,Guarujá,Apartamento
Apartamento com 2 Quartos à Venda com 70m²,999280.0,70,2,2,0,"Avenida Epitácio Pessoa, 100 - Lagoa, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 2 Quartos à Venda com 80m²,65000.0,80,2,1,0,"Rua Alcobaça - Ricardo de Albuquerque, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Casa
Casa com 3 Quartos à Venda com 250m²,580000.0,250,3,3,2,"Village Sao Roque, Miguel Pereira - RJ",RJ,Miguel Pereira,Casa
Casa com 3 Quartos à Venda com 70m²,480000.0,70,3,2,1,"Avenida Marupiara, 159 - Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Casa
Apartamento com Quarto à Venda com 16m²,221324.0,16,1,1,0,"Rua Doutor Alexandre Gutierrez, 766 - Água Verde, Curitiba - PR",PR,Curitiba,Apartamento
Apartamento com 3 Quartos à Venda com 106m²,280000.0,106,3,3,1,"Rua Bárbara de Alencar, 648 - Aldeota, Fortaleza - CE",CE,Fortaleza,Apartamento
Apartamento com 3 Quartos à Venda com 140m²,1890000.0,140,3,4,2,"Rua Campos Sales, 34 - Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Casa com 2 Quartos à Venda com 95m²,305000.0,95,2,2,2,"Jaconé, Saquarema - RJ",RJ,Saquarema,Casa
Casa com 3 Quartos para Venda/Aluguel 164m²,385000.0,164,3,3,5,"Rua Artur Goulart - Campo Limpo, São Paulo - SP",SP,São Paulo,Casa
Apartamento com Quarto à Venda com 18m²,110000.0,18,1,1,1,"Correas, Petrópolis - RJ",RJ,Petrópolis,Apartamento
Casa com 2 Quartos à Venda com 70m²,400000.0,70,2,2,2,"Alto da Serra, Petrópolis - RJ",RJ,Petrópolis,Casa
Casa com 3 Quartos à Venda com 200m²,225000.0,200,3,2,0,"1ª Travessa São Miguel - Afogados, Recife - PE",PE,Recife,Casa
Casa com 2 Quartos à Venda com 75m²,150000.0,75,2,2,1,"Rua Argentina da Silva Coutinho, 500 - Brisa Mar, Itaguaí - RJ",RJ,Itaguaí,Casa
Apartamento com Quarto para Venda/Aluguel 62m²,190000.0,62,1,1,0,"Rua Marechal Deodoro, 1187 - Centro, Campinas - SP",SP,Campinas,Apartamento
Casa com 3 Quartos à Venda com 160m²,515000.0,160,3,3,2,"Rua Armênia - Presidente Altino, Osasco - SP",SP,Osasco,Casa
Apartamento com 4 Quartos à Venda com 127m²,1495000.0,127,4,2,2,"Rua Arlindo Gouveia, 219 - Madalena, Recife - PE",PE,Recife,Apartamento
Casa com 3 Quartos à Venda com 100m²,145000.0,100,3,1,3,"Rua Araguaina, 184 - Planalto, Natal - RN",RN,Natal,Casa
Apartamento com 2 Quartos à Venda com 65m²,250000.0,65,2,2,1,"Rua José Quintiliano - Parque Roberto Belizário, Pedro Leopoldo - MG",MG,Pedro Leopoldo,Apartamento
Apartamento com 3 Quartos à Venda com 210m²,2400000.0,210,3,2,2,"Rua Pernambuco, 210 - Higienópolis, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 85m²,1300000.0,85,2,2,2,"Rua das Goiabeiras - Jardim, Santo André - SP",SP,Santo André,Apartamento
Apartamento com 2 Quartos à Venda com 121m²,680000.0,121,2,1,1,"Canasvieiras, Florianópolis - SC",SC,Florianópolis,Apartamento
Apartamento com 2 Quartos à Venda com 10m²,64900.0,10,2,1,1,"Funcionários, João Pessoa - PB",PB,João Pessoa,Apartamento
Apartamento com 3 Quartos à Venda com 93m²,395000.0,93,3,3,1,"Rua Guarujá - Jardim Paulistano, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 2 Quartos à Venda com 77m²,379000.0,77,2,1,1,"Rua José Pinto de Matos - Centro, Lagoa Santa - MG",MG,Lagoa Santa,Apartamento
Apartamento com 2 Quartos à Venda com 65m²,795000.0,65,2,1,1,"Rua Barão de Vallim - Campo Belo, São Paulo - SP",SP,São Paulo,Apartamento
Casa de condomínio com 3 Quartos à Venda com 260m²,1650000.0,260,3,5,4,"Condominio Terras do Vale, Caçapava - SP",SP,Caçapava,Casa
Apartamento com 3 Quartos à Venda com 82m²,755000.0,82,3,2,2,"Rua Elio Del Chiaro, 239535 - Jardim Petrópolis, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com 3 Quartos à Venda com 57m²,175000.0,57,3,1,1,"Via Local 16, 100 - Arthur Lundgren II, Paulista - PE",PE,Paulista,Apartamento
Apartamento com 2 Quartos à Venda com 117m²,1075036.0,117,2,2,1,"Alameda Santos, 1325 - Jardim Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 220m²,749000.0,220,3,3,3,"Rua Ribeirão Bonito, 448 - Jardim do Trevo, Campinas - SP",SP,Campinas,Casa
Casa com 2 Quartos à Venda com 56m²,390000.0,56,2,2,3,"Jardim Santa Cecilia, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 4 Quartos à Venda com 370m²,2700000.0,370,4,6,4,"Praça Pôr do Sol - Condominio Residencial e Comercial Fazenda Santa Petronilla, Bragança Paulista - SP",SP,Bragança Paulista,Casa
Apartamento com 3 Quartos à Venda com 115m²,710000.0,115,3,3,2,"Rua Antônio Tavares, 583 - Cambuci, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 47m²,680000.0,47,1,2,1,"Rua Vapabussu, 66 - Jardim Aeroporto, São Paulo - SP",SP,São Paulo,Apartamento
Casa de condomínio com 3 Quartos à Venda com 170m²,900000.0,170,3,3,2,"Rua Órbio Coelho de Borba - Residencial Verdes Vales, Taubaté - SP",SP,Taubaté,Casa
Casa de condomínio com 3 Quartos para Venda/Aluguel 168m²,1200000.0,168,3,4,4,"Alameda Ezequiel Mantoanelli - Loteamento Green View Village, Indaiatuba - SP",SP,Indaiatuba,Casa
Apartamento com 2 Quartos à Venda com 65m²,429000.0,65,2,2,1,"Cabral, Contagem - MG",MG,Contagem,Apartamento
Casa com 2 Quartos à Venda com 125m²,560000.0,125,2,1,10,"Avenida Marina, 1605 - Centro, Mongaguá - SP",SP,Mongaguá,Casa
Apartamento com 2 Quartos à Venda com 80m²,2555000.0,80,2,2,0,"Avenida Presidente Juscelino Kubitschek, 1545 - Vila Nova Conceição, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 56m²,465035.0,56,2,2,1,"Parque Industrial, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com 2 Quartos à Venda com 71m²,1252000.0,71,2,3,2,"Rua Anita Garibaldi, 1855 - Boa Vista, Porto Alegre - RS",RS,Porto Alegre,Apartamento
Apartamento com 3 Quartos à Venda com 70m²,749000.0,70,3,2,1,"Morretes, Itapema - SC",SC,Itapema,Apartamento
Casa com 3 Quartos à Venda com 230m²,850000.0,230,3,1,3,"Rua Maricá, 362 - Jardim Satélite, São José dos Campos - SP",SP,São José dos Campos,Casa
Apartamento com 2 Quartos à Venda com 58m²,266000.0,58,2,1,1,"Rua Nossa Senhora Conceição Aparecida, 287 - Quitaúna, Osasco - SP",SP,Osasco,Apartamento
Casa com 3 Quartos à Venda com 249m²,1490000.0,249,3,4,3,"Jardim Paulista, Atibaia - SP",SP,Atibaia,Casa
Apartamento com 3 Quartos à Venda com 186m²,2300000.0,186,3,4,2,"Centro, Nova Petrópolis - RS",RS,Nova Petrópolis,Apartamento
Apartamento com Quarto à Venda com 40m²,435000.0,40,1,1,1,"Rua Visconde de Inhaúma - Saúde, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 124m²,710000.0,124,2,3,2,"Rua Doutor Isidoro José Ribeiro Campos, 41 - Ponta da Praia, Santos - SP",SP,Santos,Apartamento
Apartamento com 2 Quartos à Venda com 78m²,430000.0,78,2,1,1,"Rua Doutor Ciro Carneiro, 318 - Vila Guilhermina, Praia Grande - SP",SP,Praia Grande,Apartamento
Apartamento com 3 Quartos à Venda com 54m²,350000.0,54,3,2,1,"Avenida Washington Luís - Ponte Preta, Campinas - SP",SP,Campinas,Apartamento
Apartamento com Quarto à Venda com 32m²,205000.0,32,1,1,0,"Rua Jarauara, 841 - Vila Ré, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 87m²,1740000.0,87,3,2,2,"Rua Marechal Hermes - Jardim, Santo André - SP",SP,Santo André,Apartamento
Casa com 2 Quartos à Venda com 108m²,750000.0,108,2,1,4,"Jardim Nova Europa, Campinas - SP",SP,Campinas,Casa
Casa de condomínio com 5 Quartos à Venda com 700m²,8500000.0,700,5,6,0,"Lagoa Azul, Araçoiaba da Serra - SP",SP,Araçoiaba da Serra,Casa
Casa com 4 Quartos à Venda com 140m²,470000.0,140,4,3,2,"Parque California, Jacareí - SP",SP,Jacareí,Casa
Casa de condomínio com 3 Quartos à Venda com 150m²,965000.0,150,3,1,2,"Condominio Terras do Vale, Caçapava - SP",SP,Caçapava,Casa
Apartamento com 3 Quartos à Venda com 198m²,1100000.0,198,3,4,3,"Rua Coronel Agenor de Camargo - Vila Assuncao, Santo André - SP",SP,Santo André,Apartamento
Apartamento com Quarto à Venda com 31m²,225000.0,31,1,1,0,"Rua Otto de Alencar - Liberdade, São Paulo - SP",SP,São Paulo,Apartamento
Casa de condomínio com 3 Quartos à Venda com 220m²,990000.0,220,3,4,2,"Rua Ítalo Brasil Portieri - Sacomã, São Paulo - SP",SP,São Paulo,Casa
Casa com 3 Quartos à Venda com 412m²,750000.0,412,3,2,5,"Rua Stringhini, 143 - Hípica, Porto Alegre - RS",RS,Porto Alegre,Casa
Apartamento com 3 Quartos à Venda com 110m²,650000.0,110,3,3,2,"Avenida Leomil, 944 - Pitangueiras, Guarujá - SP",SP,Guarujá,Apartamento
Casa com 5 Quartos à Venda com 256m²,1100000.0,256,5,2,5,"Jardim do Lago, Atibaia - SP",SP,Atibaia,Casa
Casa de condomínio com 3 Quartos à Venda com 392m²,3860000.0,392,3,5,4,"Sítios de Recreio Gramado, Campinas - SP",SP,Campinas,Casa
Apartamento com 2 Quartos à Venda com 60m²,455000.0,60,2,1,2,"Rua Vila Gaeta - Casa Verde, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 75m²,630000.0,75,3,2,2,"Rua Jaci - Chácara Inglesa, São Paulo - SP",SP,São Paulo,Apartamento
Casa de condomínio com 4 Quartos à Venda com 380m²,2100000.0,380,4,4,0,"Alameda Itália, 688 - Residencial Euroville , Carapicuíba - SP",SP,Carapicuíba,Casa
Casa com 5 Quartos à Venda com 300m²,1200000.0,300,5,2,5,"Rua Monsenhor Francisco de Paula, 600 - Vila Aricanduva, São Paulo - SP",SP,São Paulo,Casa
Apartamento com 3 Quartos à Venda com 133m²,1450000.0,133,3,3,2,"Avenida Marcos Penteado de Ulhôa Rodrigues, 3800 - Tamboré, Santana de Parnaíba - SP",SP,Santana de Parnaíba,Apartamento
Casa de condomínio com 4 Quartos à Venda com 326m²,4300000.0,326,4,6,4,"Tamboré, Santana de Parnaíba - SP",SP,Santana de Parnaíba,Casa
Apartamento com 3 Quartos à Venda com 112m²,560000.0,112,3,2,3,"Rua Professora Sebastiana Garcia, 0 - Jardim Republica, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 188m²,1180000.0,188,3,5,3,"Avenida Professor João Fiúsa, 0 - Jardim Santa Angela, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Casa de condomínio com 3 Quartos à Venda com 154m²,1150000.0,154,3,5,4,"Rua Arlindo Rivoiro, 0 - Recreio das Acácias, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 263m²,1750000.0,263,3,5,4,"Rua Altino Arantes, 0 - Quintas de Sao Jose, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com Quarto à Venda com 47m²,595377.0,47,1,1,1,"Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 114m²,827000.0,114,3,4,2,"Avenida Wladimir Meirelles Ferreira, 0 - Jardim Botânico, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Casa de condomínio com 3 Quartos à Venda com 148m²,1050000.0,148,3,4,4,"Rua Gil Vicente da Silva Parisi, 0 - Jardim Valencia, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 168m²,1330000.0,168,3,5,4,"Rua Arlindo Rivoiro, 0 - Recreio das Acácias, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 208m²,1650000.0,208,3,5,4,"Avenida Luiz Eduardo Toledo Prado, 0 - Vila do Golf, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 4 Quartos à Venda com 237m²,1950000.0,237,4,6,4,"Rua Professor Doutor Pier Luigi Castelfranchi, 0 - Jardim Ilhas do Sul, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Casa de condomínio com 3 Quartos à Venda com 161m²,1290000.0,161,3,3,2,"Bonfim Paulista, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 370m²,3550000.0,370,3,5,4,"Bonfim Paulista, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 4 Quartos à Venda com 640m²,2950000.0,640,4,6,6,"Bonfim Paulista, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 4 Quartos à Venda com 148m²,780000.0,148,4,4,2,"Rua Humaitá, 0 - Santa Cruz do José Jacques, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,695000.0,90,3,3,2,"Avenida Braz Olaia Acosta, 0 - Nova Aliança, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Casa de condomínio com 3 Quartos à Venda com 238m²,1695000.0,238,3,5,4,"Rua Altino Arantes, 0 - Quintas de Sao Jose, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Casa de condomínio com 3 Quartos à Venda com 149m²,1190000.0,149,3,5,4,"Rua Gil Vicente da Silva Parisi, 0 - Jardim Valencia, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 2 Quartos à Venda com 80m²,390000.0,80,2,2,2,"Rua Álvares de Azevedo, 0 - Vila Tibério, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 2 Quartos à Venda com 46m²,170000.0,46,2,1,1,"Avenida da Saudade, 0 - Campos Eliseos, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 69m²,510000.0,69,3,2,1,"Avenida Dom Cláudio José Gonçalves Ponce de Leão, 140 - Vila Ipiranga, Porto Alegre - RS",RS,Porto Alegre,Apartamento
Apartamento com 2 Quartos à Venda com 52m²,225000.0,52,2,1,1,"Rua Coronel Andrade, 222 - América, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 2 Quartos à Venda com 75m²,650272.0,75,2,2,2,"Avenida Roberto da Costa Barros, 1005 - Atalaia, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 2 Quartos à Venda com 75m²,400000.0,75,2,1,0,"Avenida Conselheiro Furtado, 480 - Batista Campos, Belém - PA",PA,Belém,Apartamento
Apartamento com 2 Quartos à Venda com 59m²,300000.0,59,2,2,1,"Rua São Judas Tadeu, 290 - Flores, Manaus - AM",AM,Manaus,Apartamento
Apartamento com 2 Quartos à Venda/Aluguel 81m²,550000.0,81,2,2,2,"Rua Haia, 110 - Jardim Augusta, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,410000.0,90,3,2,2,"Rua Renato Santos Teixeira, 30 - Luzia, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 4 Quartos à Venda com 200m²,1600000.0,200,4,5,3,"Rua Padre João Damasceno, 1492 - Lagoa Nova, Natal - RN",RN,Natal,Apartamento
Apartamento com 3 Quartos à Venda com 109m²,750000.0,109,3,4,2,"Avenida Nápoli, 12 - Residencial Eldorado Expansao, Goiânia - GO",GO,Goiânia,Apartamento
Apartamento com 3 Quartos à Venda com 115m²,1350000.0,115,3,3,2,"Rua Luiz Fernando Reis, 439 - Praia da Costa, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com 4 Quartos à Venda com 143m²,1050000.0,143,4,5,3,"Rua Doutor Paulo Pinto de Abreu, 123 - Lagoa Nova, Natal - RN",RN,Natal,Apartamento
Apartamento com 3 Quartos à Venda com 96m²,764000.0,96,3,3,2,"Rua Fernão Dias, 80 - Vila Primavera, Limeira - SP",SP,Limeira,Apartamento
Apartamento com 2 Quartos à Venda com 60m²,300000.0,60,2,1,1,"Rua João Goulart - D, 645 - Bom Pastor, Chapecó - SC",SC,Chapecó,Apartamento
Apartamento com 2 Quartos à Venda com 53m²,422500.0,53,2,2,2,"Avenida Jardim Japão, 1635 - Jardim Brasil Zona Norte, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,829000.0,90,3,3,2,"Rua Amália Bernardino de Sousa, 532 - Boa Viagem, Recife - PE",PE,Recife,Apartamento
Casa de condomínio com 3 Quartos à Venda com 155m²,1290000.0,155,3,5,4,"Bonfim Paulista, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 2 Quartos à Venda com 50m²,18000.0,50,2,1,1,"Rua Quartzo, 1 - Pedras, Fortaleza - CE",CE,Fortaleza,Apartamento
Casa com 2 Quartos à Venda com 180m²,270000.0,180,2,2,2,"Rua Antônio Alves da Silva, 11 - Justinópolis, Ribeirão das Neves - MG",MG,Ribeirão das Neves,Casa
Casa com 3 Quartos à Venda com 150m²,450000.0,150,3,2,2,"Rua Serra do Japi, 963 - Vila Gomes Cardim, São Paulo - SP",SP,São Paulo,Casa
Casa com 4 Quartos à Venda com 312m²,1350000.0,312,4,5,3,"Avenida Sucuri, 181 - Setor Jaó, Goiânia - GO",GO,Goiânia,Casa
Casa com 3 Quartos à Venda com 239m²,1500000.0,239,3,1,4,"Rua Luíza de Mello Bueno, 4996 - Parque das Universidades, Campinas - SP",SP,Campinas,Casa
Apartamento com Quarto à Venda com 35m²,194900.0,35,1,1,1,"Rua Atílio Bório, 139 - Cristo Rei, Curitiba - PR",PR,Curitiba,Apartamento
Casa com 3 Quartos à Venda com 65m²,50000.0,65,3,2,1,"1ª Travessa Santa Margarida, 10000 - Caixa D´Água, Salvador - BA",BA,Salvador,Casa
Apartamento com 3 Quartos à Venda com 85m²,255000.0,85,3,2,1,"Higienopolis, São José do Rio Preto - SP",SP,São José do Rio Preto,Apartamento
Casa com 3 Quartos à Venda com 170m²,350000.0,170,3,2,2,"Vila Cabana, Cananéia - SP",SP,Cananéia,Casa
Apartamento com 3 Quartos à Venda com 67m²,290000.0,67,3,2,2,"Avenida Abílio Augusto Távora - Jardim Alvorada, Nova Iguaçu - RJ",RJ,Nova Iguaçu,Apartamento
Apartamento com 3 Quartos à Venda com 81m²,1150000.0,81,3,3,1,"Rua Pacheco Leão, 300 - Jardim Botânico, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com Quarto à Venda com 31m²,350000.0,31,1,1,1,"Rua Helena Meira Lima, 1 - Tambaú, João Pessoa - PB",PB,João Pessoa,Apartamento
Casa com 3 Quartos à Venda com 100m²,280000.0,100,3,1,1,"Rua Paulo dos Santos Ferreira, 1 - Ipitanga, Lauro de Freitas - BA",BA,Lauro de Freitas,Casa
Casa com Quarto à Venda com 100m²,390000.0,100,1,1,0,"Rua Vereador Helcio Chambarelli, 265 - Caonze, Nova Iguaçu - RJ",RJ,Nova Iguaçu,Casa
Apartamento com Quarto à Venda com 35m²,195000.0,35,1,1,1,"Rua Atílio Bório - Cristo Rei, Curitiba - PR",PR,Curitiba,Apartamento
Casa com 3 Quartos à Venda com 250m²,300000.0,250,3,2,1,"Rua Engenheiro Sérgio Vladimir Figueira - Jardim Santo Antonio, Macaé - RJ",RJ,Macaé,Casa
Casa com 3 Quartos à Venda com 353m²,695000.0,353,3,2,2,"Rua Voluntário Benedito Sérgio, 2800 - Condominio Residencial Tecoara, Taubaté - SP",SP,Taubaté,Casa
Casa com 3 Quartos à Venda com 99m²,350000.0,99,3,2,2,"Ipiranga, Campo Bom - RS",RS,Campo Bom,Casa
Casa com 3 Quartos à Venda com 148m²,670000.0,148,3,2,3,"Rua Edi Domingos Dallacosta, 1402 - Pioneiros Catarinenses, Cascavel - PR",PR,Cascavel,Casa
Apartamento com 3 Quartos à Venda com 60m²,189000.0,60,3,2,2,"Rua Mário Alencar Araripe, 1364 - Cidade dos Funcionários, Fortaleza - CE",CE,Fortaleza,Apartamento
Casa com 3 Quartos à Venda com 93m²,359000.0,93,3,2,2,"Avenida Coronel Cícero de Sá, 1 - Vereda Tropical, Eusébio - CE",CE,Eusébio,Casa
Casa com 2 Quartos à Venda com 73m²,469990.0,73,2,2,2,"Avenida Antônio Bernardino dos Santos, 281 - Areias De Baixo, Governador Celso Ramos - SC",SC,Governador Celso Ramos,Casa
Casa com 3 Quartos à Venda com 200m²,300000.0,200,3,2,2,"Rua E-I-Y, 28 - Tabuleiro do Martins, Maceió - AL",AL,Maceió,Casa
Casa com 3 Quartos à Venda com 143m²,600000.0,143,3,3,1,"Avenida Flácides Ferreira, 796 - Balneário Gaivota, Itanhaém - SP",SP,Itanhaém,Casa
Apartamento com 2 Quartos à Venda com 74m²,510000.0,74,2,2,1,"Avenida Anchieta, 3000 - Maitinga, Bertioga - SP",SP,Bertioga,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,870000.0,90,3,2,3,"Rua Deputado Bernardino de Sena Figueiredo, 1177 - Cidade Nova, Belo Horizonte - MG",MG,Belo Horizonte,Apartamento
Apartamento com 4 Quartos à Venda com 144m²,1677000.0,144,4,6,2,"Rua Max Zagel, 792 - Camboinha, Cabedelo - PB",PB,Cabedelo,Apartamento
Casa com 4 Quartos à Venda com 165m²,270000.0,165,4,2,2,"Rua Goiás, 137 - Bela Vista, Fortaleza - CE",CE,Fortaleza,Casa
Apartamento com 2 Quartos à Venda com 82m²,412000.0,82,2,2,1,"Rua Campos do Jordão, 16191 - Jardim Real, Praia Grande - SP",SP,Praia Grande,Apartamento
Apartamento com 2 Quartos à Venda com 56m²,350000.0,56,2,1,1,"Rua Ângelo Corradini, 400 - Vila Nambi, Jundiaí - SP",SP,Jundiaí,Apartamento
Apartamento com 3 Quartos à Venda com 69m²,480000.0,69,3,2,1,"Avenida São Luís Rei de França, 7850846 - Turu, São Luís - MA",MA,São Luís,Apartamento
